Date,Location,Rainfall,WindSpeed3pm,Humidity3pm,Temp3pm
2012-04-07,Sydney,0.0,31.0,59.0,23.3
2012-04-08,Sydney,0.0,15.0,72.0,23.4
2012-04-09,Sydney,6.4,19.0,28.0,24.6
2012-04-10,Sydney,0.0,33.0,40.0,18.0
2012-04-11,Sydney,0.0,31.0,55.0,19.9
2012-04-12,Sydney,7.2,15.0,54.0,22.2
2012-04-13,Sydney,0.0,20.0,54.0,22.4
2012-04-14,Sydney,0.0,17.0,63.0,22.0
2012-04-15,Sydney,0.0,11.0,72.0,22.5
2012-04-16,Sydney,0.0,20.0,58.0,23.5
2012-04-17,Sydney,23.6,9.0,85.0,19.1
2012-04-18,Sydney,48.8,35.0,81.0,20.5
2012-04-19,Sydney,56.0,13.0,82.0,21.5
2012-04-20,Sydney,0.8,9.0,72.0,24.0
2012-04-21,Sydney,0.0,19.0,72.0,23.4
2012-04-22,Sydney,0.0,7.0,81.0,22.2
2012-04-23,Sydney,0.0,15.0,85.0,19.1
2012-04-24,Sydney,1.6,41.0,47.0,19.8
2012-04-25,Sydney,3.2,35.0,32.0,19.4
2012-04-26,Sydney,0.0,22.0,49.0,19.8
2012-04-27,Sydney,0.0,17.0,57.0,21.5
2012-04-28,Sydney,0.0,11.0,51.0,23.0
2012-04-29,Sydney,0.0,28.0,52.0,18.7
2012-04-30,Sydney,0.0,11.0,43.0,19.9
2012-05-01,Sydney,0.0,20.0,55.0,21.4
2012-05-02,Sydney,0.0,20.0,64.0,22.1
2012-05-03,Sydney,0.0,17.0,53.0,21.3
2012-05-04,Sydney,0.0,19.0,38.0,20.9
2012-05-05,Sydney,0.0,26.0,55.0,20.3
2012-05-06,Sydney,0.0,13.0,37.0,21.0
2012-05-07,Sydney,0.0,7.0,44.0,17.9
2012-05-08,Sydney,0.0,7.0,37.0,22.8
2012-05-09,Sydney,0.0,9.0,30.0,26.7
2012-05-10,Sydney,0.0,19.0,50.0,26.3
2012-05-11,Sydney,0.0,7.0,43.0,24.7
2012-05-12,Sydney,0.0,6.0,28.0,19.2
2012-05-13,Sydney,0.0,39.0,35.0,16.8
2012-05-14,Sydney,0.0,22.0,40.0,17.2
2012-05-15,Sydney,0.0,20.0,41.0,19.1
2012-05-16,Sydney,0.0,13.0,50.0,19.9
2012-05-17,Sydney,0.0,17.0,46.0,20.1
2012-05-18,Sydney,0.0,11.0,40.0,22.2
2012-05-19,Sydney,0.0,9.0,37.0,20.4
2012-05-20,Sydney,0.0,13.0,82.0,15.0
2012-05-21,Sydney,0.4,13.0,52.0,20.6
2012-05-22,Sydney,0.0,13.0,64.0,20.5
2012-05-23,Sydney,0.0,17.0,88.0,21.7
2012-05-24,Sydney,0.0,7.0,93.0,13.7
2012-05-25,Sydney,13.8,24.0,37.0,18.4
2012-05-26,Sydney,0.0,31.0,41.0,15.9
2012-05-27,Sydney,0.2,19.0,50.0,17.9
2012-05-28,Sydney,0.0,26.0,52.0,17.7
2012-05-29,Sydney,21.4,17.0,69.0,16.6
2012-05-30,Sydney,1.4,13.0,63.0,17.3
2012-05-31,Sydney,0.0,15.0,63.0,17.4
2012-06-01,Sydney,0.2,6.0,67.0,18.2
2012-06-02,Sydney,0.2,6.0,94.0,15.8
2012-06-03,Sydney,27.4,15.0,94.0,15.2
2012-06-04,Sydney,11.2,9.0,57.0,18.7
2012-06-05,Sydney,0.0,33.0,64.0,12.4
2012-06-06,Sydney,19.2,28.0,79.0,13.7
2012-06-07,Sydney,6.8,17.0,42.0,17.4
2012-06-08,Sydney,0.0,6.0,46.0,16.6
2012-06-09,Sydney,0.0,4.0,44.0,17.6
2012-06-10,Sydney,2.4,6.0,87.0,13.6
2012-06-11,Sydney,76.4,15.0,96.0,13.0
2012-06-12,Sydney,49.4,24.0,66.0,17.4
2012-06-13,Sydney,8.6,11.0,91.0,14.8
2012-06-14,Sydney,13.8,0.0,65.0,17.5
2012-06-15,Sydney,0.0,13.0,52.0,20.4
2012-06-16,Sydney,0.4,9.0,91.0,13.8
2012-06-17,Sydney,8.4,30.0,38.0,18.3
2012-06-18,Sydney,0.0,17.0,36.0,19.0
2012-06-19,Sydney,0.0,28.0,37.0,19.0
2012-06-20,Sydney,0.0,4.0,45.0,17.2
2012-06-21,Sydney,0.0,17.0,47.0,18.4
2012-06-22,Sydney,0.0,20.0,56.0,14.8
2012-06-23,Sydney,0.0,15.0,32.0,16.2
2012-06-24,Sydney,0.0,19.0,38.0,18.1
2012-06-25,Sydney,0.0,22.0,,19.2
2012-06-26,Sydney,8.8,15.0,87.0,12.9
2012-06-27,Sydney,9.4,15.0,58.0,15.8
2012-06-28,Sydney,0.0,9.0,66.0,16.8
2012-06-29,Sydney,1.6,13.0,70.0,17.9
2012-06-30,Sydney,0.0,13.0,41.0,18.0
2012-07-01,Sydney,0.0,28.0,28.0,15.8
2012-07-02,Sydney,0.0,24.0,36.0,16.1
2012-07-03,Sydney,0.0,19.0,40.0,15.8
2012-07-04,Sydney,0.0,26.0,43.0,15.9
2012-07-05,Sydney,4.0,24.0,72.0,13.6
2012-07-06,Sydney,19.0,22.0,52.0,15.3
2012-07-07,Sydney,1.2,11.0,71.0,13.9
2012-07-08,Sydney,0.2,11.0,57.0,16.6
2012-07-09,Sydney,0.0,13.0,67.0,16.7
2012-07-10,Sydney,0.0,22.0,67.0,17.6
2012-07-11,Sydney,5.4,15.0,44.0,20.1
2012-07-12,Sydney,0.0,9.0,79.0,17.1
2012-07-13,Sydney,0.2,26.0,62.0,21.3
2012-07-14,Sydney,0.0,19.0,31.0,19.1
2012-07-15,Sydney,0.0,17.0,33.0,17.8
2012-07-16,Sydney,0.0,11.0,36.0,18.3
2012-07-17,Sydney,0.0,17.0,34.0,20.4
2012-07-18,Sydney,0.0,13.0,33.0,20.2
2012-07-19,Sydney,0.0,31.0,50.0,14.6
2012-07-20,Sydney,0.0,19.0,38.0,16.6
2012-07-21,Sydney,5.0,22.0,54.0,14.8
2012-07-22,Sydney,2.6,20.0,62.0,16.2
2012-07-23,Sydney,2.6,19.0,78.0,14.5
2012-07-24,Sydney,6.8,11.0,85.0,13.6
2012-07-25,Sydney,4.4,20.0,50.0,18.0
2012-07-26,Sydney,0.0,7.0,48.0,17.8
2012-07-27,Sydney,0.4,20.0,32.0,17.0
2012-07-28,Sydney,0.0,11.0,45.0,16.7
2012-07-29,Sydney,0.0,20.0,45.0,16.1
2012-07-30,Sydney,0.0,28.0,36.0,15.3
2012-07-31,Sydney,4.4,24.0,52.0,13.7
2012-08-01,Sydney,0.0,22.0,38.0,15.7
2012-08-02,Sydney,0.0,9.0,37.0,15.8
2012-08-03,Sydney,0.0,11.0,32.0,18.1
2012-08-04,Sydney,0.0,6.0,27.0,20.3
2012-08-05,Sydney,0.0,15.0,27.0,19.8
2012-08-06,Sydney,0.0,17.0,22.0,18.4
2012-08-07,Sydney,0.0,6.0,25.0,18.2
2012-08-08,Sydney,0.0,9.0,26.0,21.4
2012-08-09,Sydney,0.0,31.0,18.0,18.9
2012-08-10,Sydney,0.0,26.0,76.0,12.2
2012-08-11,Sydney,3.2,37.0,,15.3
2012-08-12,Sydney,5.4,24.0,,14.7
2012-08-13,Sydney,0.0,15.0,,16.6
2012-08-14,Sydney,0.2,7.0,34.0,18.4
2012-08-15,Sydney,0.0,11.0,35.0,20.1
2012-08-16,Sydney,0.0,19.0,43.0,17.4
2012-08-17,Sydney,0.0,37.0,35.0,14.5
2012-08-18,Sydney,0.0,33.0,33.0,17.9
2012-08-19,Sydney,0.0,17.0,43.0,16.9
2012-08-20,Sydney,0.0,17.0,47.0,16.0
2012-08-21,Sydney,0.0,19.0,36.0,19.0
2012-08-22,Sydney,0.0,19.0,54.0,20.8
2012-08-23,Sydney,0.0,41.0,25.0,26.3
2012-08-24,Sydney,10.2,33.0,23.0,18.9
2012-08-25,Sydney,0.0,6.0,26.0,20.0
2012-08-26,Sydney,0.0,15.0,41.0,17.2
2012-08-27,Sydney,0.0,20.0,,17.9
2012-08-28,Sydney,0.0,19.0,,17.8
2012-08-29,Sydney,0.0,17.0,59.0,19.0
2012-08-30,Sydney,0.0,30.0,18.0,21.2
2012-08-31,Sydney,0.0,24.0,24.0,16.6
2012-09-01,Sydney,0.4,31.0,38.0,16.2
2012-09-02,Sydney,0.8,19.0,45.0,17.0
2012-09-03,Sydney,0.0,15.0,37.0,19.6
2012-09-04,Sydney,0.2,17.0,33.0,21.4
2012-09-05,Sydney,0.0,31.0,13.0,27.5
2012-09-06,Sydney,0.0,22.0,10.0,27.6
2012-09-07,Sydney,0.0,39.0,22.0,18.4
2012-09-08,Sydney,0.0,28.0,31.0,20.4
2012-09-09,Sydney,0.0,13.0,,20.2
2012-09-10,Sydney,0.0,24.0,39.0,20.8
2012-09-11,Sydney,0.0,17.0,51.0,21.0
2012-09-12,Sydney,0.0,20.0,67.0,19.6
2012-09-13,Sydney,0.0,33.0,83.0,15.0
2012-09-14,Sydney,3.8,17.0,36.0,16.9
2012-09-15,Sydney,0.0,19.0,44.0,19.8
2012-09-16,Sydney,0.0,24.0,54.0,18.5
2012-09-17,Sydney,0.0,26.0,61.0,19.4
2012-09-18,Sydney,0.0,20.0,66.0,18.2
2012-09-19,Sydney,3.6,17.0,45.0,20.1
2012-09-20,Sydney,0.2,22.0,60.0,19.7
2012-09-21,Sydney,0.0,13.0,46.0,21.9
2012-09-22,Sydney,0.8,17.0,50.0,20.9
2012-09-23,Sydney,0.0,17.0,46.0,23.5
2012-09-24,Sydney,0.0,17.0,29.0,21.7
2012-09-25,Sydney,0.2,26.0,63.0,16.8
2012-09-26,Sydney,0.4,33.0,59.0,19.6
2012-09-27,Sydney,0.2,19.0,59.0,21.0
2012-09-28,Sydney,0.0,22.0,29.0,31.2
2012-09-29,Sydney,13.2,39.0,22.0,20.9
2012-09-30,Sydney,0.0,26.0,30.0,20.3
2012-10-01,Sydney,0.0,20.0,53.0,18.0
2012-10-02,Sydney,0.6,17.0,45.0,18.5
2012-10-03,Sydney,0.2,7.0,40.0,24.0
2012-10-04,Sydney,0.0,11.0,16.0,31.9
2012-10-05,Sydney,0.0,28.0,59.0,22.8
2012-10-06,Sydney,0.0,11.0,81.0,17.2
2012-10-07,Sydney,3.0,28.0,32.0,19.3
2012-10-08,Sydney,0.2,19.0,46.0,17.5
2012-10-09,Sydney,0.0,19.0,52.0,17.1
2012-10-10,Sydney,0.0,26.0,32.0,22.9
2012-10-11,Sydney,9.8,9.0,58.0,18.2
2012-10-12,Sydney,3.4,22.0,87.0,12.2
2012-10-13,Sydney,4.4,20.0,39.0,18.9
2012-10-14,Sydney,0.2,20.0,52.0,18.5
2012-10-15,Sydney,0.0,19.0,41.0,23.2
2012-10-16,Sydney,0.0,22.0,23.0,30.7
2012-10-17,Sydney,0.0,24.0,46.0,20.8
2012-10-18,Sydney,0.0,22.0,56.0,20.4
2012-10-19,Sydney,0.0,19.0,56.0,24.1
2012-10-20,Sydney,0.0,33.0,57.0,24.6
2012-10-21,Sydney,0.0,20.0,23.0,26.9
2012-10-22,Sydney,0.0,39.0,40.0,18.0
2012-10-23,Sydney,7.4,20.0,41.0,18.3
2012-10-24,Sydney,0.2,24.0,48.0,21.0
2012-10-25,Sydney,0.0,19.0,46.0,24.8
2012-10-26,Sydney,0.0,19.0,66.0,20.0
2012-10-27,Sydney,0.0,24.0,40.0,19.1
2012-10-28,Sydney,0.0,15.0,47.0,19.1
2012-10-29,Sydney,0.0,30.0,55.0,20.8
2012-10-30,Sydney,0.0,24.0,48.0,22.4
2012-10-31,Sydney,0.0,20.0,52.0,24.4
2012-11-01,Sydney,0.0,20.0,57.0,24.7
2012-11-02,Sydney,0.0,26.0,38.0,20.3
2012-11-03,Sydney,1.6,17.0,58.0,17.8
2012-11-04,Sydney,1.4,26.0,63.0,21.9
2012-11-05,Sydney,0.2,20.0,61.0,24.3
2012-11-06,Sydney,0.0,30.0,61.0,23.9
2012-11-07,Sydney,0.0,19.0,68.0,22.4
2012-11-08,Sydney,0.0,20.0,64.0,23.4
2012-11-09,Sydney,9.2,17.0,86.0,20.9
2012-11-10,Sydney,11.4,26.0,54.0,18.5
2012-11-11,Sydney,0.2,19.0,45.0,20.8
2012-11-12,Sydney,0.0,31.0,51.0,22.0
2012-11-13,Sydney,0.0,28.0,51.0,21.0
2012-11-14,Sydney,0.0,20.0,71.0,18.4
2012-11-15,Sydney,0.2,17.0,62.0,23.6
2012-11-16,Sydney,0.4,9.0,81.0,17.5
2012-11-17,Sydney,10.4,15.0,50.0,19.8
2012-11-18,Sydney,0.0,35.0,57.0,22.2
2012-11-19,Sydney,0.0,26.0,45.0,19.9
2012-11-20,Sydney,1.6,22.0,50.0,21.8
2012-11-21,Sydney,0.4,24.0,59.0,22.3
2012-11-22,Sydney,0.0,22.0,59.0,19.4
2012-11-23,Sydney,0.0,17.0,55.0,20.5
2012-11-24,Sydney,0.0,28.0,63.0,23.8
2012-11-25,Sydney,0.0,15.0,56.0,27.2
2012-11-26,Sydney,0.0,20.0,69.0,24.1
2012-11-27,Sydney,3.6,13.0,74.0,22.4
2012-11-28,Sydney,10.2,13.0,74.0,21.9
2012-11-29,Sydney,1.2,20.0,63.0,26.2
2012-11-30,Sydney,0.0,24.0,62.0,28.0
2013-01-01,Sydney,0.0,19.0,68.0,24.1
2013-01-02,Sydney,0.0,24.0,61.0,21.1
2013-01-03,Sydney,0.0,19.0,54.0,23.5
2013-01-04,Sydney,0.0,26.0,60.0,24.8
2013-01-05,Sydney,0.0,17.0,56.0,27.2
2013-01-06,Sydney,0.0,20.0,56.0,27.0
2013-01-07,Sydney,0.0,20.0,65.0,25.9
2013-01-08,Sydney,0.0,28.0,14.0,39.8
2013-01-09,Sydney,0.0,28.0,44.0,21.7
2013-01-10,Sydney,0.0,24.0,54.0,24.3
2013-01-11,Sydney,0.0,15.0,59.0,27.3
2013-01-12,Sydney,0.0,26.0,50.0,28.1
2013-01-13,Sydney,0.0,19.0,77.0,22.2
2013-01-14,Sydney,8.6,28.0,49.0,22.2
2013-01-15,Sydney,0.2,17.0,53.0,23.1
2013-01-16,Sydney,0.0,24.0,65.0,24.9
2013-01-17,Sydney,0.0,26.0,67.0,26.5
2013-01-18,Sydney,0.0,15.0,14.0,44.7
2013-01-19,Sydney,0.0,20.0,59.0,22.4
2013-01-20,Sydney,0.2,15.0,59.0,23.6
2013-01-21,Sydney,0.2,17.0,52.0,25.5
2013-01-22,Sydney,0.0,17.0,63.0,26.5
2013-01-23,Sydney,0.0,26.0,61.0,24.4
2013-01-24,Sydney,0.0,20.0,52.0,29.3
2013-01-25,Sydney,0.0,26.0,64.0,27.6
2013-01-26,Sydney,0.0,30.0,70.0,27.0
2013-01-27,Sydney,16.8,9.0,90.0,20.9
2013-01-28,Sydney,15.8,24.0,92.0,21.6
2013-01-29,Sydney,95.2,24.0,71.0,24.0
2013-01-30,Sydney,0.8,20.0,58.0,24.9
2013-01-31,Sydney,0.0,24.0,64.0,27.2
2013-03-01,Sydney,31.8,26.0,85.0,18.7
2013-03-02,Sydney,15.2,31.0,78.0,20.1
2013-03-03,Sydney,7.4,30.0,56.0,24.8
2013-03-04,Sydney,4.4,22.0,49.0,25.1
2013-03-05,Sydney,0.2,28.0,48.0,25.8
2013-03-06,Sydney,0.0,24.0,55.0,25.6
2013-03-07,Sydney,0.0,24.0,52.0,26.3
2013-03-08,Sydney,0.0,20.0,57.0,26.2
2013-03-09,Sydney,0.6,24.0,53.0,26.0
2013-03-10,Sydney,0.0,20.0,49.0,25.5
2013-03-11,Sydney,0.0,26.0,64.0,25.4
2013-03-12,Sydney,0.0,19.0,58.0,25.7
2013-03-13,Sydney,0.0,26.0,52.0,26.3
2013-03-14,Sydney,0.0,11.0,68.0,24.0
2013-03-15,Sydney,1.0,26.0,70.0,22.5
2013-03-16,Sydney,0.2,20.0,65.0,25.8
2013-03-17,Sydney,0.0,31.0,35.0,23.2
2013-03-18,Sydney,0.0,24.0,44.0,22.3
2013-03-19,Sydney,0.0,19.0,48.0,23.0
2013-03-20,Sydney,0.0,20.0,53.0,24.5
2013-03-21,Sydney,0.0,26.0,50.0,25.0
2013-03-22,Sydney,0.0,20.0,41.0,31.5
2013-03-23,Sydney,1.0,24.0,73.0,24.0
2013-03-24,Sydney,0.8,17.0,65.0,26.4
2013-03-25,Sydney,0.0,13.0,49.0,29.5
2013-03-26,Sydney,0.0,24.0,73.0,25.5
2013-03-27,Sydney,0.0,22.0,64.0,26.7
2013-03-28,Sydney,0.0,11.0,34.0,30.9
2013-03-29,Sydney,3.0,20.0,48.0,20.9
2013-03-30,Sydney,0.0,24.0,53.0,22.6
2013-03-31,Sydney,0.0,28.0,38.0,24.4
2013-04-01,Sydney,2.8,17.0,56.0,23.5
2013-04-02,Sydney,0.0,19.0,41.0,25.4
2013-04-03,Sydney,27.4,20.0,79.0,18.0
2013-04-04,Sydney,61.4,9.0,89.0,17.7
2013-04-05,Sydney,18.4,7.0,55.0,22.9
2013-04-06,Sydney,2.4,6.0,75.0,18.8
2013-04-07,Sydney,3.8,15.0,62.0,22.2
2013-04-08,Sydney,2.0,17.0,61.0,22.5
2013-04-09,Sydney,5.2,6.0,73.0,20.7
2013-04-10,Sydney,2.0,20.0,57.0,23.0
2013-04-11,Sydney,0.0,17.0,43.0,24.7
2013-04-12,Sydney,0.0,19.0,47.0,24.2
2013-04-13,Sydney,0.0,22.0,55.0,23.7
2013-04-14,Sydney,0.0,13.0,54.0,25.2
2013-04-15,Sydney,0.0,11.0,49.0,26.2
2013-04-16,Sydney,7.0,20.0,69.0,21.4
2013-04-17,Sydney,0.0,17.0,65.0,21.9
2013-04-18,Sydney,0.2,26.0,69.0,21.4
2013-04-19,Sydney,0.4,35.0,39.0,20.0
2013-04-20,Sydney,33.6,30.0,68.0,17.5
2013-04-21,Sydney,32.8,15.0,56.0,20.0
2013-04-22,Sydney,0.2,11.0,39.0,24.2
2013-04-23,Sydney,0.2,15.0,43.0,23.4
2013-04-24,Sydney,0.0,13.0,27.0,23.4
2013-04-25,Sydney,0.0,17.0,45.0,20.3
2013-04-26,Sydney,0.0,13.0,30.0,25.9
2013-04-27,Sydney,0.0,19.0,51.0,22.6
2013-04-28,Sydney,0.0,15.0,29.0,28.1
2013-04-29,Sydney,0.0,13.0,73.0,22.6
2013-04-30,Sydney,0.0,19.0,71.0,20.5
2013-05-01,Sydney,0.0,17.0,61.0,24.2
2013-05-02,Sydney,0.0,20.0,51.0,18.7
2013-05-03,Sydney,0.0,19.0,51.0,20.9
2013-05-04,Sydney,0.0,37.0,56.0,20.2
2013-05-05,Sydney,0.0,7.0,38.0,19.7
2013-05-06,Sydney,0.0,17.0,60.0,19.2
2013-05-07,Sydney,0.0,19.0,55.0,19.9
2013-05-08,Sydney,0.0,9.0,51.0,21.2
2013-05-09,Sydney,0.0,13.0,54.0,22.0
2013-05-10,Sydney,0.0,13.0,53.0,22.9
2013-05-11,Sydney,0.0,22.0,69.0,20.8
2013-05-12,Sydney,0.0,13.0,59.0,21.4
2013-05-13,Sydney,0.0,11.0,53.0,21.9
2013-05-14,Sydney,0.0,13.0,31.0,20.0
2013-05-15,Sydney,0.2,28.0,34.0,20.1
2013-05-16,Sydney,0.0,31.0,36.0,19.4
2013-05-17,Sydney,0.0,28.0,33.0,18.6
2013-05-18,Sydney,0.0,22.0,31.0,19.1
2013-05-19,Sydney,0.0,20.0,30.0,19.0
2013-05-20,Sydney,0.0,22.0,37.0,19.6
2013-05-21,Sydney,0.0,20.0,32.0,21.8
2013-05-22,Sydney,0.0,20.0,79.0,14.5
2013-05-23,Sydney,27.2,22.0,71.0,16.4
2013-05-24,Sydney,30.6,24.0,47.0,20.1
2013-05-25,Sydney,20.0,15.0,50.0,20.8
2013-05-26,Sydney,0.0,4.0,45.0,20.2
2013-05-27,Sydney,3.4,24.0,58.0,19.4
2013-05-28,Sydney,28.6,15.0,75.0,17.8
2013-05-29,Sydney,0.2,15.0,60.0,20.6
2013-05-30,Sydney,0.0,7.0,67.0,20.0
2013-05-31,Sydney,0.0,13.0,40.0,24.1
2013-06-01,Sydney,0.0,17.0,61.0,19.9
2013-06-02,Sydney,14.8,24.0,68.0,14.0
2013-06-03,Sydney,34.4,13.0,44.0,19.1
2013-06-04,Sydney,0.0,9.0,53.0,20.7
2013-06-05,Sydney,0.0,13.0,70.0,18.3
2013-06-06,Sydney,0.0,6.0,59.0,19.2
2013-06-07,Sydney,0.0,15.0,55.0,21.6
2013-06-08,Sydney,0.0,11.0,53.0,17.5
2013-06-09,Sydney,0.0,15.0,63.0,18.4
2013-06-10,Sydney,0.0,17.0,67.0,18.5
2013-06-11,Sydney,0.8,9.0,54.0,18.4
2013-06-12,Sydney,0.0,19.0,90.0,15.8
2013-06-13,Sydney,8.4,20.0,45.0,20.1
2013-06-14,Sydney,0.0,22.0,46.0,18.5
2013-06-15,Sydney,0.0,11.0,46.0,17.3
2013-06-16,Sydney,0.0,15.0,50.0,16.6
2013-06-17,Sydney,0.0,17.0,56.0,15.7
2013-06-18,Sydney,0.0,17.0,52.0,16.1
2013-06-19,Sydney,15.6,26.0,65.0,14.3
2013-06-20,Sydney,1.4,20.0,57.0,15.6
2013-06-21,Sydney,0.0,15.0,58.0,16.1
2013-06-22,Sydney,1.2,17.0,83.0,11.9
2013-06-23,Sydney,56.2,19.0,90.0,11.9
2013-06-24,Sydney,53.4,11.0,77.0,13.1
2013-06-25,Sydney,5.0,9.0,90.0,13.8
2013-06-26,Sydney,15.6,20.0,63.0,19.2
2013-06-27,Sydney,0.8,19.0,64.0,17.6
2013-06-28,Sydney,16.8,15.0,83.0,16.0
2013-06-29,Sydney,41.0,9.0,87.0,13.2
2013-06-30,Sydney,51.0,9.0,82.0,16.6
2013-07-01,Sydney,9.8,7.0,56.0,18.5
2013-07-02,Sydney,0.0,4.0,46.0,18.9
2013-07-03,Sydney,0.0,13.0,53.0,19.2
2013-07-04,Sydney,0.0,22.0,38.0,22.6
2013-07-05,Sydney,0.0,33.0,30.0,18.5
2013-07-06,Sydney,0.0,19.0,31.0,17.1
2013-07-07,Sydney,0.0,11.0,35.0,17.7
2013-07-08,Sydney,0.0,17.0,36.0,17.7
2013-07-09,Sydney,1.6,17.0,84.0,11.8
2013-07-10,Sydney,8.0,13.0,71.0,14.8
2013-07-11,Sydney,0.0,9.0,62.0,17.0
2013-07-12,Sydney,0.2,6.0,46.0,19.2
2013-07-13,Sydney,0.0,2.0,61.0,17.3
2013-07-14,Sydney,0.0,15.0,60.0,17.5
2013-07-15,Sydney,0.2,13.0,58.0,19.4
2013-07-16,Sydney,1.4,13.0,67.0,19.6
2013-07-17,Sydney,4.8,9.0,48.0,23.0
2013-07-18,Sydney,0.0,13.0,72.0,19.4
2013-07-19,Sydney,0.0,17.0,73.0,17.5
2013-07-20,Sydney,0.8,26.0,38.0,19.8
2013-07-21,Sydney,0.2,31.0,29.0,16.0
2013-07-22,Sydney,0.0,26.0,28.0,16.6
2013-07-23,Sydney,0.0,19.0,42.0,15.9
2013-07-24,Sydney,0.0,20.0,46.0,16.6
2013-07-25,Sydney,0.0,9.0,38.0,17.9
2013-07-26,Sydney,0.0,7.0,32.0,19.5
2013-07-27,Sydney,0.0,15.0,56.0,17.8
2013-07-28,Sydney,0.0,17.0,64.0,18.1
2013-07-29,Sydney,0.0,11.0,35.0,23.3
2013-07-30,Sydney,0.0,6.0,49.0,19.7
2013-07-31,Sydney,5.6,22.0,61.0,17.0
2013-08-01,Sydney,0.0,15.0,54.0,17.5
2013-08-02,Sydney,0.0,19.0,31.0,19.7
2013-08-03,Sydney,0.0,4.0,29.0,19.2
2013-08-04,Sydney,0.0,24.0,29.0,18.0
2013-08-05,Sydney,0.0,15.0,34.0,20.4
2013-08-06,Sydney,0.0,17.0,30.0,22.1
2013-08-07,Sydney,0.8,15.0,49.0,16.0
2013-08-08,Sydney,9.6,24.0,74.0,12.6
2013-08-09,Sydney,4.2,9.0,43.0,17.1
2013-08-10,Sydney,0.0,11.0,33.0,23.5
2013-08-11,Sydney,0.0,11.0,38.0,19.2
2013-08-12,Sydney,0.2,48.0,40.0,18.9
2013-08-13,Sydney,0.0,9.0,25.0,22.2
2013-08-14,Sydney,0.0,17.0,22.0,23.9
2013-08-15,Sydney,0.0,19.0,29.0,17.7
2013-08-16,Sydney,0.0,26.0,36.0,19.1
2013-08-17,Sydney,0.0,26.0,34.0,22.6
2013-08-18,Sydney,0.0,20.0,28.0,22.8
2013-08-19,Sydney,0.0,39.0,25.0,19.8
2013-08-20,Sydney,0.0,22.0,26.0,15.4
2013-08-21,Sydney,0.0,20.0,30.0,17.5
2013-08-22,Sydney,0.0,24.0,32.0,17.7
2013-08-23,Sydney,0.0,28.0,42.0,17.4
2013-08-24,Sydney,0.0,19.0,42.0,21.8
2013-08-25,Sydney,0.0,17.0,53.0,19.6
2013-08-26,Sydney,0.0,11.0,30.0,21.6
2013-08-27,Sydney,0.0,15.0,60.0,19.9
2013-08-28,Sydney,0.0,24.0,38.0,22.1
2013-08-29,Sydney,0.0,17.0,59.0,20.0
2013-08-30,Sydney,0.0,6.0,53.0,23.5
2013-08-31,Sydney,0.0,11.0,34.0,23.6
2013-09-01,Sydney,0.0,20.0,62.0,20.6
2013-09-02,Sydney,0.0,17.0,41.0,21.4
2013-09-03,Sydney,0.0,20.0,56.0,21.2
2013-09-04,Sydney,0.0,20.0,52.0,20.7
2013-09-05,Sydney,0.0,11.0,29.0,28.5
2013-09-06,Sydney,0.0,15.0,70.0,21.2
2013-09-07,Sydney,0.0,15.0,23.0,29.9
2013-09-08,Sydney,0.0,13.0,73.0,18.7
2013-09-09,Sydney,0.0,11.0,69.0,22.5
2013-09-10,Sydney,0.0,31.0,14.0,30.6
2013-09-11,Sydney,0.0,15.0,22.0,24.5
2013-09-12,Sydney,0.0,6.0,27.0,22.4
2013-09-13,Sydney,0.0,24.0,56.0,16.9
2013-09-14,Sydney,2.2,24.0,59.0,20.2
2013-09-15,Sydney,0.0,17.0,66.0,17.9
2013-09-16,Sydney,1.2,35.0,91.0,16.5
2013-09-17,Sydney,32.2,28.0,42.0,23.2
2013-09-18,Sydney,0.0,28.0,28.0,24.7
2013-09-19,Sydney,0.2,46.0,21.0,22.9
2013-09-20,Sydney,0.0,24.0,30.0,18.9
2013-09-21,Sydney,0.0,19.0,42.0,20.1
2013-09-22,Sydney,0.0,20.0,51.0,21.6
2013-09-23,Sydney,0.0,13.0,54.0,22.8
2013-09-24,Sydney,0.0,9.0,32.0,26.9
2013-09-25,Sydney,0.0,20.0,32.0,27.3
2013-09-26,Sydney,0.0,35.0,20.0,26.3
2013-09-27,Sydney,0.0,19.0,39.0,19.9
2013-09-28,Sydney,0.0,39.0,13.0,27.9
2013-09-29,Sydney,0.0,22.0,35.0,20.8
2013-09-30,Sydney,0.0,17.0,35.0,26.2
2013-10-01,Sydney,0.0,41.0,32.0,26.4
2013-10-02,Sydney,0.0,15.0,26.0,26.0
2013-10-03,Sydney,0.0,24.0,41.0,17.2
2013-10-04,Sydney,5.0,15.0,37.0,19.3
2013-10-05,Sydney,0.0,13.0,41.0,23.4
2013-10-06,Sydney,0.0,17.0,24.0,28.9
2013-10-07,Sydney,0.0,33.0,44.0,20.3
2013-10-08,Sydney,0.0,22.0,49.0,19.8
2013-10-09,Sydney,0.0,15.0,36.0,25.7
2013-10-10,Sydney,0.0,22.0,10.0,37.1
2013-10-11,Sydney,0.0,19.0,49.0,20.5
2013-10-12,Sydney,0.0,24.0,62.0,23.3
2013-10-13,Sydney,0.0,46.0,10.0,34.2
2013-10-14,Sydney,5.0,24.0,34.0,19.3
2013-10-15,Sydney,0.0,20.0,32.0,21.5
2013-10-16,Sydney,0.0,35.0,32.0,25.1
